0	330048.1165239729	268777.2059787246	159391.33816309657	82460.17799168285	68861.82723984131	69841.38973550453
5	328587.9939030808	260092.25729472778	156377.9593328343	76956.9617526605	65749.65956675405	64079.66908908228
10	331669.8142048917	258601.2425123887	139325.81816020008	76957.87957671421	64713.44672966995	64245.63417501519
15	333470.414649461	253417.08158989414	136349.67460614507	75637.88459057396	64261.1358174807	64934.92941427832
20	333747.5458149603	249172.9872467543	137166.26945913924	73417.80888738646	64644.78625587834	64620.14021131214
25	332690.55010670854	245819.2972926714	133783.58368850112	74192.00305711084	64861.60270469174	62962.16422991695
30	333046.09557233326	242340.05276711044	131853.94598462348	72327.49727439038	64913.02108102497	63820.102595261575
35	331857.02499371197	229494.48634609667	127646.88915827239	72323.16736363339	62892.034956612115	60425.12587021508
40	328253.9952637692	230205.9601339987	134711.87144317597	71523.52124120538	63386.59338941014	62663.90800088211
45	331045.4711587074	227726.54720419872	127910.45656856347	71468.8987640357	63551.56473567698	64128.645998794134
50	330599.1297986204	224063.20158778637	132315.90210989752	70936.5677902288	63745.15523820931	63450.70341663668
55	328145.5879388642	226195.00891886512	129733.90586696987	70850.46665758968	64235.66804771525	62155.4960067609
60	329824.71112648153	212596.02983438977	144166.93601681045	70244.73453332097	63463.16967864437	63264.133951354874
65	328657.1202197395	224685.33657686872	127855.21587900072	70855.54955352277	63711.21690489375	63111.20127433197
70	329576.08423676837	221560.22887849034	132330.84877705254	69873.63057311838	62822.14237687616	61973.56427130131
75	330051.8296026092	215480.1840342281	121863.34775649352	69288.59613096708	63812.402007865545	62706.116992443334
80	326119.643067917	209362.16126931302	121851.59980761548	68623.75788075021	62732.56961162625	61876.69342501821
85	330818.2473163568	212030.76489765142	135031.59218013159	68951.8229123675	62054.82644690117	61989.90533078025
90	328043.18084862584	208048.00340734498	126968.17599134671	68025.95386812885	63660.78981652103	63000.45642567752
95	329083.4987279003	210053.71061502234	108255.0494253744	68701.10427390695	63835.32134915431	61899.75947893554
100	326078.39526302496	209075.60243763457	122773.19224650534	67466.0258217016	63238.822860180866	62266.69281192876
