0	212581.5868569151	72478.94770992434	121910.69273632648	140327.74246507997	88338.46294538057	70346.68683567764
5	201636.28180359802	118700.36786397864	181536.94679264046	154109.48259296626	87403.17665683689	73206.94404284912
10	209601.34676566618	122567.58568585102	183512.9361786606	156477.57529453427	96317.04898406607	72450.96270824838
15	204701.99745006856	114167.91302803639	186087.12641769144	142481.32878161938	92457.8835394995	71350.55868975715
20	200897.45520253852	108333.89457228928	184300.51281014364	150944.70271919263	91133.49414753451	72014.85230108969
25	193752.01531459455	112421.31821330842	181206.31850547466	159367.1587668488	86455.02993215558	71367.30707157185
30	202681.33240344294	110047.43297810639	173437.16444061583	149787.38467549864	89078.6195338318	71294.62943197768
35	201307.59015476162	107748.26073852283	165902.84364229033	149032.88927325042	90117.95137077749	72496.87692555084
40	208020.16039418546	111053.75960949282	163601.28398485275	151817.47261279577	86309.33146209831	71103.15120657397
45	199701.64175299238	104258.99571938328	179294.30574293243	162638.0728022694	86170.49997955412	72296.46213463027
50	202592.67561971972	101410.20022533808	174691.7379777048	152975.02450658957	87376.1995203978	71391.53310744178
55	202159.8003969385	103108.6695022721	164211.69923577763	154564.6957823073	92418.90119168426	69869.99175317823
60	202164.61715418362	105942.96081738458	165130.4510565048	146668.47528332617	87024.43997047478	71958.57554994812
65	206788.96815953628	106945.80594178762	154816.12044414968	138423.84807646504	81284.9090646917	70732.24872208433
70	195029.21221290785	102615.48891109202	163484.90589833824	125229.49174768411	90224.44615911895	70949.21861634366
75	199214.1358565848	96643.74655034549	166178.76041854016	162292.4487104565	87507.09248249911	70983.78213408178
80	201130.51539248452	93422.84007966438	155534.34659170551	155392.46469399714	88989.47211896924	69987.19184912686
85	211470.6621645096	94877.44960474825	164651.26137429063	154591.1862861608	87087.88785679618	71705.2227976202
90	214887.48350696685	97674.17108918082	161285.68410368988	134192.46920782534	89490.12718776308	71182.95960166372
95	202971.13374590158	93951.17092112746	166406.70026298147	159512.7212900674	87071.1177892402	72491.38477418761
100	209599.63866063204	102718.3317346738	159681.70834298088	157170.04963806726	87013.21535830853	70924.49032864397
