0	204710.1823775987	153241.6833308456	76430.047768173	46917.215337913585	44860.92805161643	45322.80124014869
5	192741.24074825287	142145.197283641	71227.58788860156	41899.953791381486	39750.55957975926	39919.093014773374
10	192529.69865721144	140773.38252688103	65943.31879967578	41239.63342891695	38619.75176962071	38319.013353169146
15	196470.46005745936	141777.53000000893	74002.07113462842	41647.672381957556	39337.376857990705	38072.643635183034
20	198572.5271639996	141771.4556218391	67475.65519916787	40457.92725326359	39103.88211969282	38324.45483673444
25	198695.86425165774	145873.43934357783	78281.17106614535	41215.632903034	38699.67758487728	37871.35690224533
30	200263.27292059475	143039.6904989322	81506.0581648518	40953.44213448042	38562.036357204735	37856.0047409036
35	201107.95384252074	140848.2758109172	68900.57605433774	39909.914360213945	38131.273666151545	38126.63578434706
40	200584.83087006613	140138.37343513273	70470.23182928629	39520.7354290618	37952.950812070616	37757.91700758903
45	199393.182702952	141291.7499612574	79225.41405513749	39991.637535839414	38116.0355262374	37932.911806957665
50	202404.46229365436	139266.35096406686	74754.67360460102	41150.2739611164	38149.75698020819	37877.6813927319
55	201282.48972937808	139968.98955663753	65599.17785891048	40672.523715690644	37835.05000275139	37778.18969486469
60	201358.6538600292	138115.73173642036	73167.01122189772	40753.04838817399	38004.900182934	37712.69018680381
65	202449.4073204422	138048.00992548457	84429.3236958553	40451.83949344419	38405.15361300995	37060.81637252525
70	203069.5922987218	135428.2739069268	67242.56189655788	40125.15420256109	38960.98252667814	37469.900273833795
75	201360.99305657504	134235.41009198388	74854.901263047	39833.301144139456	38311.501041597774	37300.285191884526
80	193476.87390725006	133362.58371182776	75454.90835129925	39675.93255529816	37789.031994270714	37400.60608923354
85	202275.44128879966	136956.10015601804	70084.97133384742	41016.264909184174	37863.96356456704	37316.712587305374
90	201197.4285487737	130877.29465464945	79523.93578157124	41320.5962670074	38662.47500205687	37824.77680253707
95	202794.26541087794	132531.8627070125	64100.93208477793	39295.566445586715	37314.57021650545	37911.645589295025
100	203542.67178172912	128784.29676406019	78150.03539651744	40544.10380131137	37689.96762829504	37173.98558208292
