0	2482.6865671641795	4490.556920221585	8608.939369047515	16736.372327857003	32630.682539885864	59014.54715857428
5	2468.6874719302673	4530.032442162943	8601.92469691227	16434.789377477246	33743.73377447093	64972.34388712213
10	2481.291831868458	4460.758090734447	8414.606323670561	16872.913722418783	33447.93256330114	65269.6017951705
15	2468.415747690443	4451.9718392434	8452.533500719273	16701.839150143613	33579.28564418677	64777.495701794265
20	2443.0482052320594	4420.398972849379	8348.839350447055	16747.615976408608	32924.71385860581	65288.31938866223
25	2491.2803825571004	4397.825160384959	8513.653661745717	16731.55875098604	33226.666977540655	65037.90383946595
30	2432.309904640607	4397.073661042331	8455.73756423423	16627.757518683058	33301.26616950966	65206.45274885571
35	2516.757930104988	4459.319000828313	8256.103412627945	16427.020914224304	32988.37034924164	63454.17368622984
40	2540.4525354583675	4370.317094524972	8342.402021930702	16471.270044991383	33046.42569402325	64760.94627331027
45	2424.753384853084	4519.300712871991	8360.206768252498	16370.175648636472	33143.36578179976	64947.44750379203
50	2486.694933809221	4423.100688017754	8384.204381558015	16555.82106414321	33371.40849778305	65155.59572803842
55	2492.6748423473355	4480.342579756182	8271.431998906646	16580.356788002286	32865.60410661535	64372.903380463176
60	2563.75665966478	4479.570914922364	8356.852905150727	16543.75816396419	33170.147268762325	64426.51696980265
65	2423.7040779180256	4431.796561891334	8350.061054124493	16405.656547279097	32430.695490799983	64445.73554988494
70	2437.707748978265	4415.0378055865	8268.801876714333	16439.483204505985	32718.587686232844	64674.666466167386
75	2488.2823900876056	4503.1835138326915	8384.97372486406	16425.44212264615	32960.27433761494	65044.058103361225
80	2439.925275143417	4385.282938964801	8323.250226845481	16547.577605442326	32697.848857069584	64547.046127744856
85	2424.546438428076	4433.114463678748	8394.627025806836	16527.95568316926	33163.94164827887	64891.29870421599
90	2465.30501875385	4431.66399794	8264.913612551163	16548.370982183416	32839.0062099599	64710.28996135574
95	2437.8578985340796	4536.38744290284	8531.638872845342	16431.674510040564	32947.60522861338	65175.24323991822
100	2431.4006564168576	4415.2523048747935	8512.547874741502	16553.44243467903	32978.92679902354	64812.60757653824
