0	99437.24727501813	51519.61826650319	40170.173712632444	31190.082295728604	30369.623251414207	29853.354978584946
5	92317.19825056106	51859.8624498636	37873.08205039062	29811.90042866068	28563.648024707025	27406.629795104498
10	94173.43463201709	50222.633750789355	36494.81105408024	29274.670180338377	27353.02236368729	26506.751258023367
15	96886.54272754492	48776.48709040956	36162.556285988845	28780.915279267785	27462.11299584639	25825.279908491695
20	93141.4810012361	49807.14293980856	35650.05508330026	28559.689774007034	26716.691201824986	24040.264721031534
25	92940.38515176895	50092.98178528207	35457.133102422806	28353.130547707027	26462.75518794552	24730.650521768497
30	91761.4305313766	49632.428850846816	35385.19657412138	28303.569010636256	26737.264260065906	24867.2793033205
35	91735.17376166029	52001.04559009613	35435.48277183791	28251.316612502218	26615.216237819917	25025.077104900636
40	93036.81626054533	50973.5183013083	35425.56222395091	28684.324420408775	26603.70909385966	25147.704733356226
45	93546.54167330428	49800.323419912645	35915.052160953805	28401.78760365866	26527.914240168764	25001.376827225922
50	93127.94446203779	49915.30362715816	35217.17440166125	28410.63225118978	26531.6886896062	24784.809627139894
55	92180.96389541097	51481.87464494887	35902.95963042735	28229.655669380667	26692.36421289891	25081.17404406147
60	88297.63761068713	50396.66198955871	35390.82709063404	28423.853363755297	26749.293884095758	24918.358275785915
65	94060.56835301078	52325.611440403874	35599.79677512026	28498.93728973383	26956.978319664904	25053.736951977982
70	91135.92766528351	54907.79564378214	35623.13810730723	28841.240349809395	26740.45858956363	25041.15283744687
75	95051.0297521733	52319.81437777034	35784.82564389998	28131.621261403758	26859.52011221127	25225.75709581247
80	94684.40526077845	50676.34751881194	35446.208531097516	28574.167993972475	26898.573346201523	25123.45798398177
85	91798.88912063169	54961.88122384539	35367.264082905385	28667.715283203066	27009.710843272675	25407.303591851643
90	92903.72355328781	50083.17897810857	35720.4108557997	28136.423802628873	27274.464869120537	25200.056167234558
95	93850.82141461351	50685.4960446492	35285.45672279929	28535.898699546804	27125.340301772027	25370.40828591718
100	93511.92358143519	51677.944238769196	35513.31898440486	28623.877471656375	27189.14533773858	25400.65678922718
