0	128557.75990197295	28451.669355311908	38098.14399703514	66144.46432436314	100204.26890681629	109423.85821893698
5	122624.64732854566	24718.57891757115	34364.30663345621	57536.98356090924	93965.20850836008	111092.18229020748
10	121521.53527825463	24005.22486082542	31657.422924760776	52881.70158017687	90864.58849910484	101305.54137919124
15	122817.80244831005	24471.803486369077	32586.094370786413	55188.41152389992	90121.87558147215	105628.57723418661
20	123819.52670708501	23369.27962191663	31840.071841186997	51384.52743779771	87590.67268264729	106150.55241659624
25	122733.198730871	23025.8876575429	31686.466664524974	52825.452591152585	91037.69091158714	108958.86399389931
30	123868.24297224075	23163.13887142413	31506.638426300295	52328.80966797216	90694.96923325972	107434.14110909282
35	123367.98212877358	23774.32029213818	34606.43960703692	51983.20252958981	91182.10571900934	107573.59652024717
40	124409.63694645965	23249.173285674715	30677.326041933313	51119.28588201529	84881.15491211263	105014.44608469377
45	125391.60180877437	23556.90249649028	32214.14469737776	49986.19172753628	88950.27304265567	105105.479671917
50	123776.73376067347	23128.531600815735	32321.185206108737	53238.792143930834	86713.89821854341	108798.34139646651
55	124371.87708935261	21931.492544378423	31472.325745317066	49877.374599915616	89690.46800892099	106575.76299010662
60	125157.54498359899	23680.71490590771	32469.39680638017	51680.39410348698	88090.71356279674	108638.0097702133
65	127053.26032852168	21747.194637367065	31458.478449351067	51568.24943436438	88537.22403726971	109273.9582268517
70	127869.52468648176	23120.951034379985	32750.056674944866	51401.32484932993	86250.16795880985	110052.41110078036
75	125309.18800887694	23836.48613230391	30648.35218439055	50914.800828615116	86446.89416263317	106882.26461049553
80	128973.44852955845	26582.9007624227	32226.47150100326	50639.39184471808	88789.89263148431	101989.55059008765
85	127319.27272847344	23899.14679812666	29872.11412272617	53448.488120583796	87735.73672555531	106029.00436487263
90	129311.65285721348	23760.197276715036	30980.951212849963	51223.75913588582	85665.94212502116	102418.51937372593
95	128956.38074355814	21803.61619298369	33742.16592115096	51265.45018426988	87489.14888274916	104504.3631691444
100	128618.17013335114	23824.155932726473	31798.891820428817	54192.61220734344	86651.95581606578	106070.85241714523
