0	16091.583074833243	3203.012398874476	4997.697411784566	8998.075788127415	16071.378556875108	34239.23327491154
5	15943.66139954772	3421.47021949755	4854.88304177355	8714.059864810799	15119.931212541891	31990.338754674107
10	15949.723609462008	3051.2600097630198	4791.544311836807	8493.659759673157	14568.845086852521	26691.18585804235
15	15820.59532410274	3092.7762303408226	4721.442662371881	8517.853452381576	13950.388623738476	25438.84050771718
20	15703.570247445135	3159.313362195314	4662.910693457756	8225.267607917482	13946.378815667955	26934.731179008337
25	16171.79502334067	3200.555587789643	4773.715697267701	8385.534264803431	13686.17408711029	27321.9988372832
30	16113.03685762888	3060.4470379592035	4731.085405670866	8213.332894337933	13669.329736865086	26555.356743590604
35	15796.480645035306	3140.532798839048	4702.239309376795	8030.6844592540165	13922.583938903914	25338.440189345314
40	15682.583021556598	2908.2207380046434	4603.133856184277	8104.67121495601	13829.022533378553	24434.0533520266
45	15785.802446206004	2875.523228118198	4459.98238543731	7989.81072692021	13707.287899701612	23985.769171104446
50	15889.440761454627	3112.525014011916	4505.523993847495	7911.964087172923	13315.410302303226	24565.94648582881
55	15595.16957335421	2995.366837618401	4733.1049542385	7926.910082877874	13703.99720351333	23748.14460239007
60	15525.480854009573	3096.5132781436664	4586.902958613821	7874.041193695395	13091.60689457551	23511.406162942196
65	15706.502508044432	3256.2246298093387	4704.154872612313	7343.667916914588	13339.616952806817	23434.536024596855
70	15157.821214102241	3075.0946716862745	4615.976779816074	7692.204159723233	13509.045832381942	22726.617706784975
75	14883.059610460958	2920.5086174684006	4487.594696734478	7779.087081660614	13162.917674939235	23225.969133321785
80	14957.869132018963	3005.3545116626924	4397.835283489774	7575.005983848391	13036.657898979573	22711.321627058747
85	14965.989318756929	3069.042802127425	4361.4466030728445	7756.384940972892	13075.073860167093	22145.202868174834
90	15120.221526813353	2957.342083021857	4486.916893525178	7843.69317425107	12636.360571251404	22282.492787321895
95	15394.851036307678	2913.704230214581	4713.774241670811	7699.43529105291	12968.946950507521	22229.66311299464
100	15118.01108598644	2976.222354596338	4486.820249788457	7665.6442886386485	12130.44576242309	21979.195682080688
