0	6272085.24003504	3082769.6331452252	2421649.607567453	1599699.054738221	1635882.9938605917	1613864.604085931
5	6020800.56440807	2916147.9790627197	1956515.9657933146	1271287.8978806236	1264637.6358119762	1065250.235035197
10	5985077.345132236	2679509.4924707497	1828148.795710168	1304727.6036884827	1299190.0149266769	1093574.957371795
15	6142038.022835043	2598019.2144327373	1780755.5736229946	1266252.3428098385	1259445.6409044615	1133978.2671958685
20	6026369.965606961	2646392.2887455663	1704896.692535355	1256702.1785705634	1280664.635963903	1093185.5514708755
25	6226933.409586383	2583796.4180931435	1567247.622991787	1244586.8866042378	1279049.8074088579	1097190.3491754164
30	6007919.755952134	2385786.007373175	1462979.7002226133	1209007.895892314	1226392.5774546587	1051031.167124602
35	5871584.670678719	2259729.371818174	1476877.6427860567	1177608.1030521002	1224716.9764117042	1096783.5013641135
40	5897941.648449899	2407351.1319008907	1483891.0965213932	1172600.8180133987	1232296.5792474318	1105355.988714277
45	5495432.04604763	2189031.1648928653	1426844.9631937393	1175264.5593889893	1225591.4838421457	1108843.3524063765
50	5837085.745824432	2290506.682187299	1404143.357416113	1175596.5052350846	1227878.3638226532	1135192.8162842665
55	5938091.788816068	2210263.527473878	1366522.3551307875	1150509.8230884701	1197889.189397694	1108981.005140048
60	5789343.1943838885	2104277.498186189	1393730.2482806216	1138771.6025372082	1198208.7798478517	1121995.5171850817
65	5858791.0506709535	2088997.6113138967	1402436.289712062	1121627.1437662458	1204886.486593752	1132394.2010418307
70	5827838.658956321	2078267.826512009	1337311.5702747277	1170836.1108870949	1230708.8710948867	1138841.397967142
75	5834893.893762682	1854136.980240805	1367501.59895169	1157946.8262967425	1207421.4814639748	1126453.564308749
80	5966208.512687468	1691696.2975905351	1366040.2381782534	1123753.242876177	1203732.0619671426	1143368.635083579
85	6043430.670346016	1851073.392995799	1339520.0955933044	1152101.6703863386	1221379.684237124	1145618.4006829434
90	5974698.814092388	2108548.9133636625	1430569.6079731502	1144344.8202886856	1222721.7579412216	1146200.4906163453
95	6028222.824554183	2136305.94534989	1386544.364710456	1145066.3017266574	1225405.9768965584	1118946.7021872557
100	5683090.795658459	2097711.4898990295	1344466.6355345354	1148736.695945017	1219310.217369268	1187854.9308190453
