0	47109.10900945745	36121.178654778596	19828.386803857433	18185.60398353228	17773.966637695245	17329.08297642212
5	44933.05921841611	33322.949559920366	18318.472886158925	17038.454690885494	17036.095917361657	16765.824365457513
10	43718.804104988936	32023.84472858783	18837.63861881173	17883.979363233415	17324.815833272347	16644.360195274698
15	42779.5163013632	30510.266240109697	18662.141389574615	17287.995244644808	16861.65920216978	16452.190783910184
20	41867.084318631045	30897.4096112153	17845.013986383266	16980.284880395513	16351.394000775468	16671.68263204277
25	41429.33623094995	29641.65887576178	17249.908767469424	16720.753130799116	16543.571881920136	15719.95301485227
30	40753.00783509618	31134.696422827565	18003.82814227978	16250.122887105876	16352.31242661521	16383.607386084735
35	40018.27117910738	28295.709308750054	17187.275342974055	16466.91912340177	16269.936975401888	15959.373785593798
40	39718.611461257955	29408.259198809043	16783.165308317875	16893.136653412355	16061.008489356953	15997.391907499967
45	39545.89725487528	27809.62377345321	17339.155391687218	16333.107832523578	15470.81003551422	15546.696299115789
50	39395.91126767188	28169.236322824807	17384.787783225875	16372.177243321052	16115.602657822648	15482.460919464607
55	39820.00411117425	27728.07317967578	16334.48202964706	15806.435027017917	15434.97851723585	15511.39558892894
60	39700.09509057077	29613.435400328133	17161.57151676311	16517.359003863432	15647.221099739068	15963.332119842444
65	39665.411516493186	27622.270327921742	16472.32510891975	16668.713329870556	16012.063880404681	16116.406193766084
70	39389.25896515272	29655.129216343485	16388.993810376105	16005.099980958248	15945.43584568002	16097.497894904478
75	39783.14159002111	27707.827738596905	17063.13689253295	15935.466294301	16188.344209062308	15909.047265219462
80	39808.898276924025	28232.15600507616	15925.78571356121	15888.445497385945	16093.19188648195	16076.70716856078
85	39460.77067895829	27210.866594384377	16887.965997521984	16257.797914478124	15705.277134362163	15486.443063150084
90	39846.33966087266	27832.69270107902	16577.529241558288	16560.357675111773	16223.323974984898	16106.609340031839
95	39980.90994676426	27187.195165670546	16292.965065491366	16205.602648391814	16053.243318385244	15929.150735268395
100	39342.00827682785	27573.66784258154	16961.74439657384	16056.833707768874	15959.94753329952	15526.594060218446
